name,diameter,red
grapefruit,12.52,145
grapefruit,12.52,135
grapefruit,12.52,156
grapefruit,12.52,158
grapefruit,12.52,148
grapefruit,12.52,163
grapefruit,12.52,151
grapefruit,12.53,145
grapefruit,12.53,169
grapefruit,12.53,140
grapefruit,12.53,155
grapefruit,12.53,145
grapefruit,12.53,165
grapefruit,12.53,149
grapefruit,12.53,158
grapefruit,12.53,142
grapefruit,12.53,153
grapefruit,12.53,151
grapefruit,12.53,140
grapefruit,12.53,153
grapefruit,12.54,143
grapefruit,12.54,161
grapefruit,12.54,146
grapefruit,12.54,152
grapefruit,12.54,155
grapefruit,12.54,141
grapefruit,12.54,141
grapefruit,12.54,142
grapefruit,12.55,144
grapefruit,12.55,160
grapefruit,12.55,158
grapefruit,12.55,159
grapefruit,12.55,155
grapefruit,12.55,149
grapefruit,12.55,155
grapefruit,12.55,154
grapefruit,12.55,147
grapefruit,12.55,159
grapefruit,12.55,158
grapefruit,12.55,155
grapefruit,12.55,135
grapefruit,12.55,150
grapefruit,12.55,142
grapefruit,12.56,156
grapefruit,12.56,150
grapefruit,12.56,158
grapefruit,12.56,131
grapefruit,12.56,131
grapefruit,12.56,150
grapefruit,12.56,143
grapefruit,12.56,151
grapefruit,12.56,162
grapefruit,12.56,165
grapefruit,12.56,142
grapefruit,12.56,145
grapefruit,12.56,159
grapefruit,12.56,148
grapefruit,12.56,151
grapefruit,12.56,151
grapefruit,12.56,168
grapefruit,12.56,151
grapefruit,12.56,137
grapefruit,12.56,160
grapefruit,12.57,145
grapefruit,12.57,168
grapefruit,12.57,144
grapefruit,12.57,164
grapefruit,12.57,147
grapefruit,12.57,156
grapefruit,12.57,149
grapefruit,12.57,140
grapefruit,12.57,141
grapefruit,12.57,142
grapefruit,12.57,148
grapefruit,12.58,165
grapefruit,12.58,144
grapefruit,12.58,153
grapefruit,12.58,145
grapefruit,12.58,153
grapefruit,12.58,150
grapefruit,12.58,163
grapefruit,12.58,154
grapefruit,12.58,165
grapefruit,12.58,153
grapefruit,12.58,163
grapefruit,12.58,153
grapefruit,12.58,159
grapefruit,12.58,146
grapefruit,12.59,151
grapefruit,12.59,138
grapefruit,12.59,150
grapefruit,12.59,153
grapefruit,12.59,153
grapefruit,12.59,166
grapefruit,12.59,152
grapefruit,12.59,145
grapefruit,12.59,146
grapefruit,12.59,154
grapefruit,12.59,126
grapefruit,12.59,147
grapefruit,12.6,157
grapefruit,12.6,154
grapefruit,12.6,149
grapefruit,12.6,173
grapefruit,12.6,156
grapefruit,12.6,143
grapefruit,12.6,154
grapefruit,12.6,155
grapefruit,12.6,144
grapefruit,12.6,140
grapefruit,12.6,153
grapefruit,12.6,143
grapefruit,12.6,156
grapefruit,12.61,144
grapefruit,12.61,151
grapefruit,12.61,160
grapefruit,12.61,167
grapefruit,12.61,171
grapefruit,12.61,177
grapefruit,12.61,159
grapefruit,12.61,160
grapefruit,12.61,167
grapefruit,12.61,145
grapefruit,12.61,157
grapefruit,12.62,154
grapefruit,12.62,153
grapefruit,12.62,151
grapefruit,12.62,156
grapefruit,12.62,146
grapefruit,12.62,163
grapefruit,12.62,155
grapefruit,12.62,162
grapefruit,12.62,156
grapefruit,12.62,147
grapefruit,12.63,168
grapefruit,12.63,157
grapefruit,12.63,157
grapefruit,12.63,155
grapefruit,12.63,145
grapefruit,12.63,158
grapefruit,12.63,148
grapefruit,12.63,152
grapefruit,12.63,149
grapefruit,12.63,141
grapefruit,12.64,150
grapefruit,12.64,145
grapefruit,12.64,160
grapefruit,12.64,163
grapefruit,12.64,147
grapefruit,12.64,140
grapefruit,12.65,174
grapefruit,12.65,146
grapefruit,12.65,164
grapefruit,12.65,157
grapefruit,12.65,147
grapefruit,12.65,164
grapefruit,12.66,150
grapefruit,12.66,141
grapefruit,12.66,152
grapefruit,12.66,152
grapefruit,12.66,162
grapefruit,12.66,146
grapefruit,12.66,153
grapefruit,12.66,126
grapefruit,12.66,156
grapefruit,12.67,160
grapefruit,12.67,163
grapefruit,12.67,155
grapefruit,12.67,148
grapefruit,12.67,162
grapefruit,12.67,143
grapefruit,12.68,128
grapefruit,12.68,154
grapefruit,12.68,159
grapefruit,12.68,145
grapefruit,12.68,149
grapefruit,12.68,133
grapefruit,12.68,130
grapefruit,12.68,144
grapefruit,12.68,147
grapefruit,12.68,149
grapefruit,12.68,126
grapefruit,12.68,160
grapefruit,12.68,156
grapefruit,12.68,159
grapefruit,12.69,144
grapefruit,12.69,144
grapefruit,12.69,130
grapefruit,12.69,143
grapefruit,12.69,149
grapefruit,12.69,156
grapefruit,12.69,156
grapefruit,12.69,153
grapefruit,12.7,145
grapefruit,12.7,158
grapefruit,12.7,159
grapefruit,12.7,143
grapefruit,12.7,150
grapefruit,12.7,148
grapefruit,12.7,141
grapefruit,12.7,150
grapefruit,12.7,152
grapefruit,12.7,159
grapefruit,12.7,136
grapefruit,12.7,155
grapefruit,12.71,165
grapefruit,12.71,153
grapefruit,12.71,143
grapefruit,12.71,154
grapefruit,12.71,166
grapefruit,12.71,145
grapefruit,12.71,134
grapefruit,12.71,160
grapefruit,12.71,167
grapefruit,12.71,138
grapefruit,12.71,152
grapefruit,12.72,154
grapefruit,12.72,115
grapefruit,12.72,164
grapefruit,12.72,160
grapefruit,12.72,150
grapefruit,12.72,158
grapefruit,12.72,156
grapefruit,12.72,153
grapefruit,12.72,148
grapefruit,12.72,156
grapefruit,12.73,157
grapefruit,12.73,144
grapefruit,12.73,141
grapefruit,12.73,137
grapefruit,12.73,143
grapefruit,12.73,151
grapefruit,12.73,151
grapefruit,12.73,147
grapefruit,12.73,157
grapefruit,12.73,154
grapefruit,12.73,152
grapefruit,12.73,159
grapefruit,12.73,142
grapefruit,12.73,135
grapefruit,12.73,163
grapefruit,12.73,159
grapefruit,12.73,144
grapefruit,12.74,155
grapefruit,12.74,149
grapefruit,12.74,173
grapefruit,12.74,160
grapefruit,12.74,162
grapefruit,12.75,168
grapefruit,12.75,127
grapefruit,12.75,150
grapefruit,12.75,161
grapefruit,12.75,161
grapefruit,12.75,147
grapefruit,12.75,139
grapefruit,12.75,158
grapefruit,12.75,142
grapefruit,12.75,170
grapefruit,12.76,154
grapefruit,12.76,157
grapefruit,12.76,158
grapefruit,12.76,160
grapefruit,12.76,145
grapefruit,12.76,147
grapefruit,12.76,140
grapefruit,12.76,151
grapefruit,12.76,137
grapefruit,12.76,146
grapefruit,12.76,137
grapefruit,12.77,153
grapefruit,12.77,140
grapefruit,12.77,148
grapefruit,12.77,152
grapefruit,12.77,158
grapefruit,12.77,164
grapefruit,12.77,149
grapefruit,12.77,131
grapefruit,12.77,130
grapefruit,12.77,145
grapefruit,12.77,158
grapefruit,12.78,156
grapefruit,12.78,157
grapefruit,12.78,155
grapefruit,12.78,145
grapefruit,12.78,149
grapefruit,12.78,156
grapefruit,12.78,146
grapefruit,12.78,157
grapefruit,12.78,144
grapefruit,12.78,156
grapefruit,12.78,148
grapefruit,12.79,151
grapefruit,12.79,141
grapefruit,12.79,159
grapefruit,12.79,126
grapefruit,12.79,142
grapefruit,12.79,153
grapefruit,12.79,168
grapefruit,12.79,147
grapefruit,12.79,165
grapefruit,12.8,149
grapefruit,12.8,151
grapefruit,12.8,149
grapefruit,12.8,156
grapefruit,12.8,155
grapefruit,12.8,153
grapefruit,12.8,144
grapefruit,12.8,159
grapefruit,12.8,160
grapefruit,12.8,159
grapefruit,12.81,141
grapefruit,12.81,161
grapefruit,12.81,148
grapefruit,12.81,167
grapefruit,12.81,143
grapefruit,12.82,165
grapefruit,12.82,152
grapefruit,12.82,140
grapefruit,12.82,153
grapefruit,12.82,152
grapefruit,12.83,160
grapefruit,12.83,144
grapefruit,12.83,145
grapefruit,12.83,148
grapefruit,12.83,148
grapefruit,12.83,166
grapefruit,12.83,140
grapefruit,12.83,149
grapefruit,12.83,145
grapefruit,12.83,147
grapefruit,12.83,159
grapefruit,12.84,161
grapefruit,12.84,154
grapefruit,12.84,144
grapefruit,12.84,153
grapefruit,12.84,152
grapefruit,12.84,155
grapefruit,12.84,153
grapefruit,12.84,145
grapefruit,12.85,142
grapefruit,12.85,154
grapefruit,12.85,137
grapefruit,12.85,144
grapefruit,12.85,149
grapefruit,12.85,153
grapefruit,12.85,137
grapefruit,12.86,133
grapefruit,12.86,126
grapefruit,12.87,149
grapefruit,12.87,135
grapefruit,12.87,154
grapefruit,12.87,139
grapefruit,12.87,160
grapefruit,12.87,159
grapefruit,12.87,164
grapefruit,12.87,155
grapefruit,12.87,159
grapefruit,12.88,137
grapefruit,12.88,143
grapefruit,12.88,149
grapefruit,12.88,134
grapefruit,12.88,158
grapefruit,12.88,141
grapefruit,12.88,146
grapefruit,12.88,135
grapefruit,12.88,144
grapefruit,12.88,144
grapefruit,12.89,157
grapefruit,12.89,146
grapefruit,12.89,166
grapefruit,12.89,147
grapefruit,12.89,152
grapefruit,12.89,150
grapefruit,12.89,152
grapefruit,12.89,159
grapefruit,12.89,142
grapefruit,12.89,155
grapefruit,12.89,144
grapefruit,12.89,154
grapefruit,12.89,163
grapefruit,12.89,147
grapefruit,12.9,150
grapefruit,12.9,144
grapefruit,12.9,149
grapefruit,12.9,151
grapefruit,12.9,144
grapefruit,12.9,146
grapefruit,12.9,170
grapefruit,12.9,144
grapefruit,12.9,151
grapefruit,12.9,149
grapefruit,12.9,150
grapefruit,12.9,143
grapefruit,12.91,166
grapefruit,12.91,134
grapefruit,12.91,162
grapefruit,12.91,139
grapefruit,12.91,144
grapefruit,12.91,154
grapefruit,12.91,145
grapefruit,12.92,162
grapefruit,12.92,158
grapefruit,12.92,146
grapefruit,12.92,168
grapefruit,12.93,143
grapefruit,12.93,158
grapefruit,12.93,163
grapefruit,12.93,155
grapefruit,12.93,156
grapefruit,12.93,160
grapefruit,12.93,151
grapefruit,12.94,150
grapefruit,12.94,137
grapefruit,12.94,154
grapefruit,12.94,170
grapefruit,12.94,147
grapefruit,12.94,158
grapefruit,12.94,157
grapefruit,12.94,160
grapefruit,12.94,121
grapefruit,12.95,149
grapefruit,12.95,151
grapefruit,12.95,158
grapefruit,12.95,159
grapefruit,12.95,145
grapefruit,12.95,146
grapefruit,12.95,146
grapefruit,12.95,161
grapefruit,12.96,158
grapefruit,12.96,144
grapefruit,12.96,150
grapefruit,12.96,168
grapefruit,12.96,148
grapefruit,12.96,147
grapefruit,12.96,144
grapefruit,12.96,152
grapefruit,12.97,148
grapefruit,12.97,158
grapefruit,12.97,152
grapefruit,12.97,134
grapefruit,12.97,149
grapefruit,12.97,157
grapefruit,12.97,168
grapefruit,12.97,157
grapefruit,12.97,147
grapefruit,12.97,165
grapefruit,12.97,142
grapefruit,12.97,130
grapefruit,12.98,154
grapefruit,12.98,160
grapefruit,12.99,159
grapefruit,12.99,161
grapefruit,12.99,150
grapefruit,12.99,155
grapefruit,12.99,156
grapefruit,12.99,142
grapefruit,12.99,143
grapefruit,13,142
grapefruit,13,146
grapefruit,13,166
grapefruit,13,144
grapefruit,13,140
grapefruit,13,164
grapefruit,13.01,158
grapefruit,13.01,130
grapefruit,13.01,147
grapefruit,13.01,160
grapefruit,13.01,151
grapefruit,13.01,162
grapefruit,13.02,153
grapefruit,13.02,168
grapefruit,13.02,143
grapefruit,13.02,136
grapefruit,13.02,141
grapefruit,13.02,162
grapefruit,13.02,164
grapefruit,13.03,154
grapefruit,13.03,138
grapefruit,13.03,147
grapefruit,13.03,156
grapefruit,13.03,172
grapefruit,13.03,165
grapefruit,13.04,148
grapefruit,13.04,168
grapefruit,13.04,153
grapefruit,13.04,161
grapefruit,13.04,144
grapefruit,13.04,138
grapefruit,13.04,139
grapefruit,13.04,161
grapefruit,13.05,157
grapefruit,13.05,155
grapefruit,13.05,146
grapefruit,13.05,143
grapefruit,13.05,164
grapefruit,13.06,161
grapefruit,13.06,157
grapefruit,13.06,152
grapefruit,13.06,142
grapefruit,13.06,148
grapefruit,13.06,146
grapefruit,13.06,139
grapefruit,13.07,165
grapefruit,13.07,147
grapefruit,13.07,127
grapefruit,13.07,138
grapefruit,13.07,161
grapefruit,13.07,149
grapefruit,13.07,157
grapefruit,13.07,156
grapefruit,13.07,148
grapefruit,13.07,156
grapefruit,13.07,164
grapefruit,13.07,162
grapefruit,13.07,133
grapefruit,13.08,149
grapefruit,13.08,151
grapefruit,13.08,152
grapefruit,13.08,172
grapefruit,13.08,143
grapefruit,13.08,163
grapefruit,13.09,142
grapefruit,13.09,134
grapefruit,13.09,150
grapefruit,13.09,134
grapefruit,13.09,166
grapefruit,13.09,162
grapefruit,13.09,152
grapefruit,13.09,147
grapefruit,13.09,162
grapefruit,13.1,155
grapefruit,13.1,145
grapefruit,13.1,143
grapefruit,13.1,160
grapefruit,13.1,146
grapefruit,13.11,144
grapefruit,13.11,148
grapefruit,13.11,166
grapefruit,13.11,148
grapefruit,13.11,157
grapefruit,13.11,153
grapefruit,13.11,145
grapefruit,13.11,137
grapefruit,13.11,146
grapefruit,13.12,154
grapefruit,13.12,152
grapefruit,13.12,138
grapefruit,13.12,133
grapefruit,13.12,149
grapefruit,13.12,136
grapefruit,13.13,149
grapefruit,13.13,169
grapefruit,13.13,153
grapefruit,13.13,142
grapefruit,13.13,142
grapefruit,13.13,148
grapefruit,13.13,160
grapefruit,13.13,138
grapefruit,13.14,147
grapefruit,13.14,167
grapefruit,13.14,146
grapefruit,13.15,154
grapefruit,13.15,170
grapefruit,13.15,158
grapefruit,13.15,173
grapefruit,13.15,156
grapefruit,13.15,137
grapefruit,13.15,148
grapefruit,13.15,152
grapefruit,13.15,164
grapefruit,13.15,153
grapefruit,13.15,141
grapefruit,13.15,157
grapefruit,13.15,153
grapefruit,13.16,147
grapefruit,13.16,157
grapefruit,13.16,135
grapefruit,13.16,153
grapefruit,13.16,137
grapefruit,13.16,130
grapefruit,13.16,149
grapefruit,13.16,146
grapefruit,13.17,162
grapefruit,13.17,163
grapefruit,13.17,140
grapefruit,13.17,165
grapefruit,13.17,125
grapefruit,13.17,158
grapefruit,13.18,144
grapefruit,13.18,137
grapefruit,13.18,163
grapefruit,13.18,134
grapefruit,13.18,168
grapefruit,13.18,152
grapefruit,13.19,162
grapefruit,13.19,155
grapefruit,13.19,155
grapefruit,13.19,151
grapefruit,13.19,157
grapefruit,13.19,158
grapefruit,13.19,147
grapefruit,13.2,129
grapefruit,13.2,160
grapefruit,13.2,166
grapefruit,13.2,142
grapefruit,13.2,155
grapefruit,13.2,162
grapefruit,13.2,157
grapefruit,13.2,146
grapefruit,13.2,166
grapefruit,13.2,158
grapefruit,13.2,157
grapefruit,13.2,159
grapefruit,13.2,154
grapefruit,13.21,147
grapefruit,13.21,129
grapefruit,13.21,129
grapefruit,13.21,142
grapefruit,13.21,124
grapefruit,13.21,156
grapefruit,13.21,149
grapefruit,13.22,153
grapefruit,13.22,163
grapefruit,13.22,150
grapefruit,13.22,147
grapefruit,13.22,161
grapefruit,13.23,163
grapefruit,13.23,149
grapefruit,13.23,134
grapefruit,13.23,139
grapefruit,13.23,159
grapefruit,13.23,164
grapefruit,13.23,137
grapefruit,13.23,160
grapefruit,13.23,159
grapefruit,13.23,172
grapefruit,13.24,158
grapefruit,13.24,144
grapefruit,13.24,151
grapefruit,13.25,157
grapefruit,13.25,155
grapefruit,13.25,146
grapefruit,13.26,150
grapefruit,13.26,160
grapefruit,13.26,171
grapefruit,13.26,140
grapefruit,13.27,146
grapefruit,13.27,147
grapefruit,13.27,151
grapefruit,13.27,157
grapefruit,13.27,172
grapefruit,13.27,172
grapefruit,13.28,136
grapefruit,13.28,153
grapefruit,13.28,143
grapefruit,13.29,141
grapefruit,13.29,146
grapefruit,13.29,159
grapefruit,13.29,149
grapefruit,13.29,147
grapefruit,13.29,168
grapefruit,13.29,149
grapefruit,13.29,162
grapefruit,13.29,161
grapefruit,13.3,168
grapefruit,13.3,165
grapefruit,13.3,156
grapefruit,13.3,166
grapefruit,13.3,150
grapefruit,13.3,156
grapefruit,13.3,141
grapefruit,13.3,145
grapefruit,13.3,145
grapefruit,13.31,174
grapefruit,13.31,131
grapefruit,13.31,140
grapefruit,13.31,162
grapefruit,13.32,142
grapefruit,13.32,143
grapefruit,13.32,144
grapefruit,13.32,159
grapefruit,13.32,153
grapefruit,13.32,152
grapefruit,13.32,145
grapefruit,13.32,152
grapefruit,13.32,140
grapefruit,13.32,139
grapefruit,13.32,156
grapefruit,13.32,153
grapefruit,13.32,147
grapefruit,13.32,158
grapefruit,13.33,164
grapefruit,13.33,137
grapefruit,13.33,127
grapefruit,13.33,160
grapefruit,13.34,151
grapefruit,13.34,148
grapefruit,13.35,159
grapefruit,13.35,159
grapefruit,13.35,168
grapefruit,13.35,160
grapefruit,13.36,134
grapefruit,13.36,140
grapefruit,13.36,138
grapefruit,13.36,149
grapefruit,13.36,142
grapefruit,13.37,153
grapefruit,13.37,141
grapefruit,13.37,161
grapefruit,13.37,150
grapefruit,13.37,157
grapefruit,13.37,140
grapefruit,13.37,154
grapefruit,13.38,139
grapefruit,13.38,152
grapefruit,13.39,143
grapefruit,13.39,150
grapefruit,13.39,160
grapefruit,13.39,159
grapefruit,13.39,170
grapefruit,13.39,147
grapefruit,13.4,153
grapefruit,13.4,163
grapefruit,13.4,159
grapefruit,13.4,135
grapefruit,13.41,143
grapefruit,13.41,148
grapefruit,13.41,149
grapefruit,13.42,166
grapefruit,13.42,150
grapefruit,13.42,163
grapefruit,13.42,170
grapefruit,13.43,149
grapefruit,13.43,162
grapefruit,13.44,146
grapefruit,13.44,141
grapefruit,13.44,149
grapefruit,13.45,154
grapefruit,13.45,159
grapefruit,13.45,156
grapefruit,13.45,150
grapefruit,13.45,155
grapefruit,13.45,164
grapefruit,13.45,142
grapefruit,13.45,157
grapefruit,13.45,143
grapefruit,13.45,159
grapefruit,13.45,142
grapefruit,13.46,158
grapefruit,13.46,169
grapefruit,13.46,153
grapefruit,13.46,151
grapefruit,13.46,157
grapefruit,13.46,159
grapefruit,13.46,169
grapefruit,13.47,139
grapefruit,13.47,157
grapefruit,13.47,156
grapefruit,13.47,149
grapefruit,13.47,157
grapefruit,13.48,155
grapefruit,13.48,140
grapefruit,13.49,137
grapefruit,13.49,139
grapefruit,13.5,155
grapefruit,13.5,144
grapefruit,13.5,136
grapefruit,13.5,154
grapefruit,13.5,160
grapefruit,13.5,149
grapefruit,13.5,146
grapefruit,13.5,145
grapefruit,13.51,151
grapefruit,13.51,152
grapefruit,13.51,147
grapefruit,13.51,142
grapefruit,13.51,132
grapefruit,13.51,125
grapefruit,13.51,160
grapefruit,13.52,138
grapefruit,13.53,149
grapefruit,13.53,146
grapefruit,13.53,150
grapefruit,13.53,145
grapefruit,13.53,141
grapefruit,13.53,130
grapefruit,13.54,155
grapefruit,13.54,135
grapefruit,13.54,138
grapefruit,13.55,141
grapefruit,13.56,151
grapefruit,13.56,153
grapefruit,13.56,152
grapefruit,13.56,142
grapefruit,13.56,150
grapefruit,13.56,157
grapefruit,13.57,146
grapefruit,13.57,164
grapefruit,13.57,140
grapefruit,13.58,148
grapefruit,13.58,146
grapefruit,13.58,152
grapefruit,13.58,169
grapefruit,13.58,142
grapefruit,13.58,149
grapefruit,13.58,174
grapefruit,13.58,157
grapefruit,13.58,148
grapefruit,13.59,157
grapefruit,13.59,157
grapefruit,13.6,146
grapefruit,13.6,147
grapefruit,13.6,140
grapefruit,13.61,157
grapefruit,13.61,141
grapefruit,13.62,148
grapefruit,13.62,138
grapefruit,13.62,159
grapefruit,13.62,162
grapefruit,13.63,147
grapefruit,13.64,169
grapefruit,13.64,152
grapefruit,13.65,151
grapefruit,13.65,155
grapefruit,13.65,147
grapefruit,13.65,169
grapefruit,13.66,143
grapefruit,13.66,163
grapefruit,13.66,167
grapefruit,13.67,141
grapefruit,13.67,140
grapefruit,13.67,160
grapefruit,13.67,156
grapefruit,13.68,140
grapefruit,13.69,155
grapefruit,13.69,158
grapefruit,13.7,149
grapefruit,13.7,156
grapefruit,13.7,148
grapefruit,13.7,172
grapefruit,13.7,148
grapefruit,13.71,149
grapefruit,13.71,143
grapefruit,13.72,149
grapefruit,13.72,153
grapefruit,13.72,162
grapefruit,13.73,146
grapefruit,13.73,135
grapefruit,13.74,153
grapefruit,13.74,152
grapefruit,13.74,131
grapefruit,13.75,134
grapefruit,13.75,152
grapefruit,13.75,161
grapefruit,13.75,168
grapefruit,13.76,145
grapefruit,13.76,147
grapefruit,13.76,145
grapefruit,13.77,136
grapefruit,13.77,153
grapefruit,13.77,154
grapefruit,13.77,157
grapefruit,13.78,149
grapefruit,13.79,143
grapefruit,13.79,162
grapefruit,13.79,146
grapefruit,13.79,155
grapefruit,13.79,152
grapefruit,13.79,149
grapefruit,13.79,136
grapefruit,13.81,160
grapefruit,13.81,175
grapefruit,13.81,163
grapefruit,13.82,149
grapefruit,13.82,173
grapefruit,13.82,160
grapefruit,13.83,162
grapefruit,13.83,140
grapefruit,13.83,151
grapefruit,13.83,154
grapefruit,13.84,158
grapefruit,13.84,152
grapefruit,13.84,142
grapefruit,13.85,131
grapefruit,13.85,167
grapefruit,13.85,139
grapefruit,13.86,156
grapefruit,13.86,154
grapefruit,13.86,145
grapefruit,13.87,162
grapefruit,13.87,145
grapefruit,13.87,160
grapefruit,13.87,144
grapefruit,13.88,168
grapefruit,13.89,148
grapefruit,13.89,154
grapefruit,13.9,151
grapefruit,13.91,158
grapefruit,13.91,141
grapefruit,13.91,149
grapefruit,13.92,170
grapefruit,13.92,149
grapefruit,13.92,167
grapefruit,13.92,140
grapefruit,13.93,156
grapefruit,13.93,157
grapefruit,13.94,139
grapefruit,13.94,149
grapefruit,13.97,141
grapefruit,13.98,126
grapefruit,13.98,160
grapefruit,13.98,147
grapefruit,13.99,154
grapefruit,13.99,155
grapefruit,13.99,146
grapefruit,13.99,151
grapefruit,14,160
grapefruit,14.01,163
grapefruit,14.03,159
grapefruit,14.03,170
grapefruit,14.03,139
grapefruit,14.03,166
grapefruit,14.04,148
grapefruit,14.04,167
grapefruit,14.05,153
grapefruit,14.05,149
grapefruit,14.06,159
grapefruit,14.06,165
grapefruit,14.06,140
grapefruit,14.07,146
grapefruit,14.07,148
grapefruit,14.07,148
grapefruit,14.09,157
grapefruit,14.09,151
grapefruit,14.09,167
grapefruit,14.09,144
grapefruit,14.09,152
grapefruit,14.09,148
grapefruit,14.1,164
grapefruit,14.11,156
grapefruit,14.12,170
grapefruit,14.13,149
grapefruit,14.13,149
grapefruit,14.13,162
grapefruit,14.14,141
grapefruit,14.16,144
grapefruit,14.17,147
grapefruit,14.18,159
grapefruit,14.19,159
grapefruit,14.19,165
grapefruit,14.2,135
grapefruit,14.2,140
grapefruit,14.2,150
grapefruit,14.21,159
grapefruit,14.22,145
grapefruit,14.22,145
grapefruit,14.25,159
grapefruit,14.26,156
grapefruit,14.28,160
grapefruit,14.28,139
grapefruit,14.29,140
grapefruit,14.3,143
grapefruit,14.3,151
grapefruit,14.31,146
grapefruit,14.32,137
grapefruit,14.32,157
grapefruit,14.32,157
grapefruit,14.33,147
grapefruit,14.34,156
grapefruit,14.34,148
grapefruit,14.34,160
grapefruit,14.35,148
grapefruit,14.35,134
grapefruit,14.36,149
grapefruit,14.36,155
grapefruit,14.36,140
grapefruit,14.37,156
grapefruit,14.37,160
grapefruit,14.38,139
grapefruit,14.43,143
grapefruit,14.5,141
grapefruit,14.5,137
grapefruit,14.51,147
grapefruit,14.54,143
grapefruit,14.56,156
grapefruit,14.57,176
grapefruit,14.58,141
grapefruit,14.59,146
grapefruit,14.59,132
